State,Year,Model,Scenario,Scenario_Type,Temperature_Shift_C,Rainfall_Shift_pct,Predicted_Yield_Baseline,Predicted_Yield_Stress,Yield_Change_MT_Ha,Yield_Change_pct
Rivers,2024,RandomForest,T+0_R-30,Drought,0.0,-30.0,1.9099420239020226,1.8961592237392222,-0.013782800162800424,-0.7216344784456904
Sokoto,2024,RandomForest,T+0_R-30,Drought,0.0,-30.0,2.0728155444555436,2.0374211926036914,-0.035394351851852246,-1.7075495186499632
Taraba,2024,RandomForest,T+0_R-30,Drought,0.0,-30.0,2.532413990268988,2.506530723073222,-0.02588326719576628,-1.0220788265751528
Yobe,2024,RandomForest,T+0_R-30,Drought,0.0,-30.0,1.9694176791726787,1.9254090379990376,-0.044008641173641116,-2.23460171191966
Zamfara,2024,RandomForest,T+0_R-30,Drought,0.0,-30.0,2.009601931586932,1.961971576479077,-0.04763035510785496,-2.37013880008776
Abia,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.8857182803461676,1.922431711035208,0.03671343068904043,1.946920230433404
Adamawa,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.7029347260592815,2.583341869318306,-0.11959285674097542,-4.424555857304579
Akwa Ibom,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.7518811138048203,1.7506304966736674,-0.0012506171311528202,-0.0713871004886096
Anambra,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9608427375996522,1.951744300323661,-0.009098437275991245,-0.4640064754570279
Bauchi,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.288970852812262,2.2998489035458407,0.010878050733578615,0.47523762568726846
Bayelsa,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9780597189458775,1.7814337577290302,-0.19662596121684728,-9.940345042849904
Benue,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.6716814124765933,2.5432373812440523,-0.128444031232541,-4.807610317334807
Borno,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.5538667935889894,2.5043176605042734,-0.04954913308471598,-1.9401612178481635
Cross River,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.7929998542711614,1.7814337577290302,-0.011566096542131143,-0.6450695751357247
Delta,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9705492690557629,1.9614508317797716,-0.009098437275991245,-0.46172087239163445
Ebonyi,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.8361117699485616,1.8361117699485616,0.0,0.0
Edo,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.0208195123023867,2.0117555414988932,-0.009063970803493415,-0.4485294578913944
Ekiti,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.12982541303054,2.081549501216257,-0.048275911814283035,-2.2666605215115254
Enugu,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9718888257207303,1.9529951480705536,-0.018893677650176688,-0.9581512610514946
FCT,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.675089302187353,2.550321267640878,-0.124768034546475,-4.664069885235432
Gombe,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.757550720508127,2.779343542235027,0.02179282172689989,0.7902963149444511
Imo,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9852379020439388,1.791030775375508,-0.19420712666843087,-9.782561901950457
Jigawa,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.1719872802994367,1.9797977501468866,-0.19218953015255003,-8.848556890538244
Kaduna,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.150619625529219,2.1558686873423847,0.005249061813165756,0.24407206885197472
Kano,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.1392041565082125,1.9497033357988305,-0.189500820709382,-8.858472910724943
Katsina,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9519067976449578,1.901359701509892,-0.050547096135065805,-2.589626522949385
Kebbi,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.073716090789913,2.0611905040536027,-0.012525586736310323,-0.6040164703326925
Kogi,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.777658283495822,2.6551845378793835,-0.12247374561643865,-4.409244518814578
Kwara,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.320563274323994,2.2282513187543675,-0.09231195556962657,-3.9779977814445964
Lagos,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.7457696534864193,1.6517790829209815,-0.0939905705654378,-5.383904478906041
Nasarawa,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.8528243385884564,2.7167365121779343,-0.13608782641052208,-4.77028412053778
Niger,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.7142918549452477,2.630709043015898,-0.0835828119293498,-3.0793597887076083
Ogun,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.201893978512967,1.9999302931517187,-0.20196368536124853,-9.172271114417743
Ondo,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.12982541303054,2.081549501216257,-0.048275911814283035,-2.2666605215115254
Osun,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.6977145580657644,1.7455417057959712,0.0478271477302068,2.8171489431472563
Oyo,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9520850306715005,1.9491846058996043,-0.002900424771896226,-0.1485808623253724
Plateau,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.117811946993451,2.1572300909255,0.03941814393204934,1.8612674268841132
Rivers,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.824341303572406,1.81740593178447,-0.006935371787936129,-0.380157582046482
Sokoto,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.2195111565910786,2.164748039054239,-0.05476311753683971,-2.467350406156541
Taraba,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,2.638245673999239,2.605341849041863,-0.03290382495737587,-1.247185782645402
Yobe,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.8688686944973276,1.7178264077730614,-0.15104228672426623,-8.082017060320672
Zamfara,2024,LightGBM,T+0_R-30,Drought,0.0,-30.0,1.9801238613872905,1.9016295739238944,-0.07849428746339604,-3.9641099728176763
Abia,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1076467263764953,2.1284539504842592,0.020807224107763922,0.9872254134133798
Adamawa,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.228160901514542,2.2813988014253077,0.05323789991076566,2.389320262938749
Akwa Ibom,2024,Ridge,T+1_R0,Heat,1.0,0.0,1.872649060175104,1.893456284282868,0.020807224107763922,1.1111117694320323
Anambra,2024,Ridge,T+1_R0,Heat,1.0,0.0,1.995924798496167,2.016732022603931,0.020807224107763922,1.0424853743708762
Bauchi,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1911408567156014,2.2443787566263667,0.05323789991076522,2.4296886139289957
Bayelsa,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1283699370790585,2.149177161186823,0.020807224107764366,0.9776131369492971
Benue,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.19856824250258,2.2411147108299385,0.04254646832735842,1.9351897978353743
Borno,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0703928745107003,2.123630774421465,0.053237899910764774,2.5713911869671877
Cross River,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.030445114502975,2.0512523386107393,0.020807224107764366,1.0247617115647911
Delta,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0305870274144278,2.051394251522192,0.020807224107764366,1.0246900933991718
Ebonyi,2024,Ridge,T+1_R0,Heat,1.0,0.0,1.9564966462995055,1.9773038704072694,0.020807224107763922,1.0634939828350054
Edo,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.111047715517973,2.131854939625737,0.020807224107763922,0.9856349505893853
Ekiti,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0437113506512485,2.0645185747590125,0.020807224107763922,1.0181097296902273
Enugu,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0081454928192786,2.0289527169270425,0.020807224107763922,1.036141264772216
FCT,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.242027472634796,2.284573940962154,0.04254646832735798,1.8976782776599088
Gombe,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.2229100314658363,2.2761479313766015,0.05323789991076522,2.3949642206463464
Imo,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0945526450593923,2.1153598691671567,0.020807224107764366,0.9933970462305742
Jigawa,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1819739435208767,2.235211843431642,0.05323789991076522,2.4398962264810313
Kaduna,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.363204426464491,2.4164423263752566,0.05323789991076566,2.2527843683169237
Kano,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.225563194098675,2.2788010940094408,0.05323789991076566,2.3921091098168676
Katsina,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.2080260154060616,2.2612639153168277,0.05323789991076611,2.41110836282314
Kebbi,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.632935313166963,2.686173213077728,0.05323789991076522,2.021998020404432
Kogi,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.2536363147167684,2.296182783044127,0.04254646832735842,1.887903032513281
Kwara,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.3570629056563646,2.399609373983723,0.04254646832735842,1.805062912205588
Lagos,2024,Ridge,T+1_R0,Heat,1.0,0.0,1.6751356367769583,1.6959428608847225,0.020807224107764144,1.2421217512749143
Nasarawa,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.211695408595071,2.2542418769224284,0.042546468327357534,1.9237037867879017
Niger,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1097706256759228,2.152317094003281,0.04254646832735842,2.016639525148735
Ogun,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0336178540548344,2.054425078162599,0.020807224107764366,1.023162934288603
Ondo,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.0437113506512485,2.0645185747590125,0.020807224107763922,1.0181097296902273
Osun,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1491664004589888,2.169973624566753,0.020807224107764366,0.9681532385449844
Oyo,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1484217076763903,2.1692289317841547,0.020807224107764366,0.9684888229075039
Plateau,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.2510678681752685,2.2936143365026265,0.04254646832735798,1.8900571115097673
Rivers,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.26062565983569,2.281432883943454,0.020807224107763922,0.9204188237550246
Sokoto,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.2451522787394262,2.2983901786501915,0.05323789991076522,2.3712378182497456
Taraba,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.420993047866713,2.474230947777478,0.05323789991076522,2.1990108545613722
Yobe,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.159000713191354,2.212238613102119,0.05323789991076522,2.4658583753810324
Zamfara,2024,Ridge,T+1_R0,Heat,1.0,0.0,2.1907240365142804,2.2439619364250456,0.05323789991076522,2.4301509009538904
Abia,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9242374470899457,1.8450129406704385,-0.07922450641950718,-4.117189723093667
Adamawa,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.5210381298331286,2.5154141086691073,-0.005624021164021276,-0.22308354234981514
Akwa Ibom,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.8684125926850914,1.8640576852776838,-0.004354907407407627,-0.23308060673842917
Anambra,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.8766700360750341,1.82309012080512,-0.053579915269914125,-2.8550525260143207
Bauchi,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.347526554186554,2.396087471694971,0.048560917508416956,2.0685992847158183
Bayelsa,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.982855864690863,1.9807065128390116,-0.0021493518518513888,-0.1083967770994027
Benue,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.7372636014911023,2.686529219576721,-0.05073438191438129,-1.8534708124838304
Borno,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.659030012025013,2.656956916786918,-0.0020730952380949574,-0.0779643414598457
Cross River,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9022551720501713,1.897900264642764,-0.0043549074074071825,-0.22893392387066794
Delta,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9366485942760934,1.8767466948791935,-0.05990189939689983,-3.0930701405481753
Ebonyi,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.7944163329263327,1.7905735551485555,-0.0038427777777771954,-0.21415196168608186
Edo,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.0688820586820573,1.957529586894586,-0.11135247178747143,-5.382253247360386
Ekiti,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.1849544208569216,1.9723653583453586,-0.21258906251156295,-9.729679506457952
Enugu,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.8868568217893207,1.7964886080586078,-0.09036821373071291,-4.789351936360283
FCT,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.5084377397602404,2.8215856938431942,0.3131479540829538,12.483784194415959
Gombe,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.5915788844488827,2.587710052632551,-0.003868831816331575,-0.149284740647758
Imo,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9377850873200857,1.9317514334739319,-0.006033653846153841,-0.31136857671344
Jigawa,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9830492814592822,2.0096388455988454,0.02658956413956326,1.3408423274280197
Kaduna,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.2874002532652513,2.157309434084433,-0.13009081918081833,-5.687278341213541
Kano,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9585134601509617,1.9866090668590668,0.02809560670810507,1.4345373304679494
Katsina,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9979591144041133,2.060556528379028,0.0625974139749148,3.133067815233263
Kebbi,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.0630674849224846,2.0903696181596176,0.02730213323713304,1.3233756741679665
Kogi,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.7516167929292936,2.6995719348244362,-0.05204485810485737,-1.8914282773166202
Kwara,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.33390232850483,2.6973014147889147,0.36339908628408457,15.570449621895241
Lagos,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.6620472915972913,1.914619274244273,0.25257198264698166,15.196437786330996
Nasarawa,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.855585733525734,2.7963995791245804,-0.0591861544011536,-2.0726449815981414
Niger,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.7895873544973533,2.6678903330928327,-0.12169702140452054,-4.362545636304289
Ogun,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.039880582935582,1.9394630486180473,-0.10041753431753486,-4.922716317688778
Ondo,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.1849544208569216,1.9723653583453586,-0.21258906251156295,-9.729679506457952
Osun,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9470981176231177,2.032427685925184,0.08532956830206628,4.382396938795806
Oyo,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.0064290904465896,1.9534217633292619,-0.053007327117327696,-2.6418739326356837
Plateau,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.262516705886705,2.267033486790986,0.0045167809042809814,0.1996352509808676
Rivers,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9099420239020226,1.9046194842194832,-0.005322539682539373,-0.2786754579945518
Sokoto,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.0728155444555436,2.0620773530173526,-0.010738191438190992,-0.5180485773041392
Taraba,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.532413990268988,2.5318347411847393,-0.0005792490842488895,-0.02287339615381618
Yobe,2024,RandomForest,T+1_R0,Heat,1.0,0.0,1.9694176791726787,1.9927492797017787,0.023331600529099994,1.1846953937623446
Zamfara,2024,RandomForest,T+1_R0,Heat,1.0,0.0,2.009601931586932,2.0415860714285716,0.031984139841639614,1.5915659384534202
Abia,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.8857182803461676,1.7560964137433746,-0.12962186660279307,-6.873872303926436
Adamawa,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.7029347260592815,2.724401433362718,0.021466707303436472,0.7941999892366494
Akwa Ibom,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.7518811138048203,1.7529189262281266,0.0010378124233063613,0.05923988877603629
Anambra,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9608427375996522,1.807686218003511,-0.1531565195961413,-7.810749768929784
Bauchi,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.288970852812262,2.5634487388285514,0.2744778860162893,11.991322898632015
Bayelsa,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9780597189458775,1.9790975313691839,0.0010378124233063613,0.05246618256092992
Benue,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.6716814124765933,2.689248952121205,0.017567539644611774,0.6575462015258409
Borno,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.5538667935889894,2.5538667935889894,0.0,0.0
Cross River,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.7929998542711614,1.7940376666944677,0.0010378124233063613,0.05788134454301017
Delta,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9705492690557629,1.817392749459621,-0.15315651959614196,-7.772275578246804
Ebonyi,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.8361117699485616,1.7872350116394997,-0.04887675830906191,-2.6619707530348866
Edo,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.0208195123023867,1.844836998321665,-0.17598251398072162,-8.708472622585623
Ekiti,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.12982541303054,2.164630802685904,0.03480538965536395,1.6341897998972215
Enugu,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9718888257207303,1.8106332755141645,-0.1612555502065658,-8.1777201687639
FCT,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.675089302187353,2.8584316651008224,0.18334236291346917,6.853691305316602
Gombe,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.757550720508127,2.7016385659677464,-0.055912154540380676,-2.02760203555124
Imo,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9852379020439388,1.9862757144672452,0.0010378124233063613,0.05227647639801064
Jigawa,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.1719872802994367,2.268570397135976,0.09658311683653942,4.446762543803856
Kaduna,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.150619625529219,1.9843443253109714,-0.16627530021824755,-7.731506689721152
Kano,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.1392041565082125,2.232832909874934,0.09362875336672172,4.376803077998426
Katsina,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9519067976449578,2.1987596224722328,0.246852824827275,12.646752658739208
Kebbi,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.073716090789913,2.1260116392642674,0.05229554847435436,2.521827780891362
Kogi,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.777658283495822,2.795225823140434,0.017567539644611774,0.6324586342745568
Kwara,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.320563274323994,2.748286101555674,0.42772282723167976,18.43185367812391
Lagos,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.7457696534864193,2.0238107933555445,0.27804113986912515,15.92656507196458
Nasarawa,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.8528243385884564,2.831840840764722,-0.02098349782373443,-0.7355341701170713
Niger,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.7142918549452477,2.6997306003190253,-0.014561254626222375,-0.5364660620298735
Ogun,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.201893978512967,2.0242554189924484,-0.17763855952051877,-8.067534643084208
Ondo,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.12982541303054,2.164630802685904,0.03480538965536395,1.6341897998972215
Osun,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.6977145580657644,1.954361789969012,0.25664723190324756,15.117219245363026
Oyo,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9520850306715005,1.8678652409898007,-0.08421978968169985,-4.314350469289187
Plateau,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.117811946993451,2.2193415139792774,0.10152956698582649,4.794078488883908
Rivers,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.824341303572406,1.8253791159957125,0.0010378124233063613,0.056886966340899466
Sokoto,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.2195111565910786,2.218402224486442,-0.001108932104636473,-0.0499628984221764
Taraba,2024,LightGBM,T+1_R0,Heat,1.0,0.0,2.638245673999239,2.598679175672269,-0.03956649832697012,-1.4997275923508835
Yobe,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.8688686944973276,2.0672172323726064,0.19834853787527873,10.613294473779435
Zamfara,2024,LightGBM,T+1_R0,Heat,1.0,0.0,1.9801238613872905,2.0476638298941245,0.06753996850683408,3.410896147653867
Abia,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1076467263764953,2.1347345419570583,0.027087815580562946,1.2852161247692973
Adamawa,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.228160901514542,2.2661102916053153,0.03794939009077325,1.7031709902538013
Akwa Ibom,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,1.872649060175104,1.9027099387288366,0.03006087855373263,1.6052595861672958
Anambra,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,1.995924798496167,2.023737482091989,0.02781268359582212,1.3934735224883037
Bauchi,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1911408567156014,2.2379352160766572,0.046794359361055804,2.1356162118759427
Bayelsa,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1283699370790585,2.1612342072756587,0.03286427019660021,1.5441051681881308
Benue,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.19856824250258,2.2421645362551197,0.043596293752539594,1.9829402112583474
Borno,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0703928745107003,2.114552251971049,0.044159377460348814,2.1328984466672822
Cross River,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.030445114502975,2.0605059930567076,0.03006087855373263,1.4805068277401392
Delta,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0305870274144278,2.05839971101025,0.02781268359582212,1.369686855098073
Ebonyi,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,1.9564966462995055,1.9808201573853397,0.024323511085834193,1.2432176222657674
Edo,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.111047715517973,2.1393752386328946,0.028327523114921593,1.3418703379696497
Ekiti,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0437113506512485,2.06408267626918,0.020371325617931646,0.9967809598669658
Enugu,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0081454928192786,2.0315022397627334,0.023356746943454798,1.1631003344615114
FCT,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.242027472634796,2.285264309969417,0.043236837334621026,1.9284704519614904
Gombe,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.2229100314658363,2.2677974653026602,0.04488743383682392,2.019309517768659
Imo,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0945526450593923,2.124535311378746,0.029982666319353868,1.4314591896306188
Jigawa,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1819739435208767,2.22696884545384,0.044994901932963405,2.0621191223007336
Kaduna,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.363204426464491,2.4185773956531587,0.05537296918866774,2.343130732515991
Kano,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.225563194098675,2.2702526232264013,0.04468942912772622,2.0080054004408923
Katsina,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.2080260154060616,2.2372625025407498,0.029236487134688183,1.3241006641541548
Kebbi,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.632935313166963,2.6401979871727113,0.007262674005748426,0.27583943932950994
Kogi,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.2536363147167684,2.2934659027515045,0.03982958803473613,1.7673476316759573
Kwara,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.3570629056563646,2.394270163295364,0.03720725763899946,1.5785432603309522
Lagos,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,1.6751356367769583,1.6948750701802995,0.019739433403341167,1.1783782142752801
Nasarawa,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.211695408595071,2.254786395782728,0.04309098718765725,1.9483237619519145
Niger,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1097706256759228,2.1508057274291534,0.04103510175323066,1.9450029900802104
Ogun,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0336178540548344,2.0547878532255095,0.02116999917067508,1.041001834659554
Ondo,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.0437113506512485,2.06408267626918,0.020371325617931646,0.9967809598669658
Osun,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1491664004589888,2.1710406548625407,0.02187425440355195,1.017801804405669
Oyo,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1484217076763903,2.1674046750469,0.01898296737050975,0.8835773397132837
Plateau,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.2510678681752685,2.2935269645426595,0.04245909636739098,1.8861757554119691
Rivers,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.26062565983569,2.291927341876544,0.031301682040853596,1.3846468522846327
Sokoto,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.2451522787394262,2.2809754209566635,0.03582314221723726,1.5955773938572528
Taraba,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.420993047866713,2.4654687183753285,0.04447567050861556,1.837083776337393
Yobe,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.159000713191354,2.1986593989615786,0.0396586857702248,1.8369000773326667
Zamfara,2024,Ridge,T+1_R-10,Compound,1.0,-10.0,2.1907240365142804,2.2368283068765122,0.04610427036223186,2.104522048134807
Abia,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9242374470899457,1.84505274225774,-0.07918470483220563,-4.115121288797175
Adamawa,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.5210381298331286,2.5037680107855094,-0.017270119047619215,-0.6850399779063377
Akwa Ibom,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.8684125926850914,1.8668944842194828,-0.0015181084656086252,-0.0812512435182721
Anambra,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.8766700360750341,1.8083180921855906,-0.06835194388944354,-3.642192957500317
Bauchi,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.347526554186554,2.3893905140230127,0.04186395983645852,1.7833220996711954
Bayelsa,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.982855864690863,1.9030076720501707,-0.0798481926406922,-4.02692873761356
Benue,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.7372636014911023,2.6831362037037056,-0.054127397787396614,-1.977427302138937
Borno,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,2.659030012025013,2.6637117580567593,0.004681746031746314,0.17606969498553648
Cross River,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9022551720501713,1.9007370635845628,-0.0015181084656084032,-0.07980572154114578
Delta,2024,RandomForest,T+1_R-10,Compound,1.0,-10.0,1.9366485942760934,1.861691332926331,-0.07495726134976244,-3.8704626937124322
