Scenario,State,Year,Feature,Value,Training_Min,Training_Max,Below_Training_Min,Above_Training_Max,Outside_Training_Range
T+1_R-20,Kwara,2024,Seasonal_Rainfall_mm,972.3120000000001,340.79,5688.79,False,False,False
T+1_R-20,Lagos,2024,Seasonal_Rainfall_mm,1053.3280000000002,340.79,5688.79,False,False,False
T+1_R-20,Nasarawa,2024,Seasonal_Rainfall_mm,818.864,340.79,5688.79,False,False,False
T+1_R-20,Niger,2024,Seasonal_Rainfall_mm,726.9680000000001,340.79,5688.79,False,False,False
T+1_R-20,Ogun,2024,Seasonal_Rainfall_mm,1284.48,340.79,5688.79,False,False,False
T+1_R-20,Ondo,2024,Seasonal_Rainfall_mm,1085.4400000000003,340.79,5688.79,False,False,False
T+1_R-20,Osun,2024,Seasonal_Rainfall_mm,1343.5439999999999,340.79,5688.79,False,False,False
T+1_R-20,Oyo,2024,Seasonal_Rainfall_mm,1306.04,340.79,5688.79,False,False,False
T+1_R-20,Plateau,2024,Seasonal_Rainfall_mm,1100.584,340.79,5688.79,False,False,False
T+1_R-20,Rivers,2024,Seasonal_Rainfall_mm,1416.68,340.79,5688.79,False,False,False
T+1_R-20,Sokoto,2024,Seasonal_Rainfall_mm,1090.808,340.79,5688.79,False,False,False
T+1_R-20,Taraba,2024,Seasonal_Rainfall_mm,876.68,340.79,5688.79,False,False,False
T+1_R-20,Yobe,2024,Seasonal_Rainfall_mm,741.48,340.79,5688.79,False,False,False
T+1_R-20,Zamfara,2024,Seasonal_Rainfall_mm,555.8960000000001,340.79,5688.79,False,False,False
T+1_R-20,Abia,2024,Seasonal_GDD_C,4902.7,2545.795,4805.745,False,True,True
T+1_R-20,Adamawa,2024,Seasonal_GDD_C,3502.585,2545.795,4805.745,False,False,False
T+1_R-20,Akwa Ibom,2024,Seasonal_GDD_C,4969.005000000001,2545.795,4805.745,False,True,True
T+1_R-20,Anambra,2024,Seasonal_GDD_C,4916.875,2545.795,4805.745,False,True,True
T+1_R-20,Bauchi,2024,Seasonal_GDD_C,3384.24,2545.795,4805.745,False,False,False
T+1_R-20,Bayelsa,2024,Seasonal_GDD_C,4995.065,2545.795,4805.745,False,True,True
T+1_R-20,Benue,2024,Seasonal_GDD_C,3972.71,2545.795,4805.745,False,False,False
T+1_R-20,Borno,2024,Seasonal_GDD_C,3911.105,2545.795,4805.745,False,False,False
T+1_R-20,Cross River,2024,Seasonal_GDD_C,4969.005000000001,2545.795,4805.745,False,True,True
T+1_R-20,Delta,2024,Seasonal_GDD_C,4916.875,2545.795,4805.745,False,True,True
T+1_R-20,Ebonyi,2024,Seasonal_GDD_C,5224.355,2545.795,4805.745,False,True,True
T+1_R-20,Edo,2024,Seasonal_GDD_C,4858.435,2545.795,4805.745,False,True,True
T+1_R-20,Ekiti,2024,Seasonal_GDD_C,4577.264999999999,2545.795,4805.745,False,False,False
T+1_R-20,Enugu,2024,Seasonal_GDD_C,4997.129999999999,2545.795,4805.745,False,True,True
T+1_R-20,FCT,2024,Seasonal_GDD_C,3783.07,2545.795,4805.745,False,False,False
T+1_R-20,Gombe,2024,Seasonal_GDD_C,3439.21,2545.795,4805.745,False,False,False
T+1_R-20,Imo,2024,Seasonal_GDD_C,4964.094999999999,2545.795,4805.745,False,True,True
T+1_R-20,Jigawa,2024,Seasonal_GDD_C,3681.245,2545.795,4805.745,False,False,False
T+1_R-20,Kaduna,2024,Seasonal_GDD_C,2984.6800000000003,2545.795,4805.745,False,False,False
T+1_R-20,Kano,2024,Seasonal_GDD_C,3667.455,2545.795,4805.745,False,False,False
T+1_R-20,Katsina,2024,Seasonal_GDD_C,3392.635,2545.795,4805.745,False,False,False
T+1_R-20,Kebbi,2024,Seasonal_GDD_C,3557.3050000000003,2545.795,4805.745,False,False,False
T+1_R-20,Kogi,2024,Seasonal_GDD_C,4001.005,2545.795,4805.745,False,False,False
T+1_R-20,Kwara,2024,Seasonal_GDD_C,3729.295,2545.795,4805.745,False,False,False
T+1_R-20,Lagos,2024,Seasonal_GDD_C,5014.834999999999,2545.795,4805.745,False,True,True
T+1_R-20,Nasarawa,2024,Seasonal_GDD_C,4035.105,2545.795,4805.745,False,False,False
T+1_R-20,Niger,2024,Seasonal_GDD_C,4106.51,2545.795,4805.745,False,False,False
T+1_R-20,Ogun,2024,Seasonal_GDD_C,4857.57,2545.795,4805.745,False,True,True
T+1_R-20,Ondo,2024,Seasonal_GDD_C,4577.264999999999,2545.795,4805.745,False,False,False
T+1_R-20,Osun,2024,Seasonal_GDD_C,4685.16,2545.795,4805.745,False,False,False
T+1_R-20,Oyo,2024,Seasonal_GDD_C,4747.030000000001,2545.795,4805.745,False,False,False
T+1_R-20,Plateau,2024,Seasonal_GDD_C,3279.7900000000004,2545.795,4805.745,False,False,False
T+1_R-20,Rivers,2024,Seasonal_GDD_C,4989.629999999999,2545.795,4805.745,False,True,True
T+1_R-20,Sokoto,2024,Seasonal_GDD_C,3617.615,2545.795,4805.745,False,False,False
T+1_R-20,Taraba,2024,Seasonal_GDD_C,3411.08,2545.795,4805.745,False,False,False
T+1_R-20,Yobe,2024,Seasonal_GDD_C,3639.5950000000003,2545.795,4805.745,False,False,False
T+1_R-20,Zamfara,2024,Seasonal_GDD_C,3444.635,2545.795,4805.745,False,False,False
T+1_R-20,Abia,2024,Mean_Tmax_C,31.031090909090903,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Adamawa,2024,Mean_Tmax_C,33.40342391304348,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Akwa Ibom,2024,Mean_Tmax_C,30.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Anambra,2024,Mean_Tmax_C,31.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Bauchi,2024,Mean_Tmax_C,32.96880434782609,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Bayelsa,2024,Mean_Tmax_C,30.968800000000005,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Benue,2024,Mean_Tmax_C,32.120794392523365,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Borno,2024,Mean_Tmax_C,36.42760869565217,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Cross River,2024,Mean_Tmax_C,30.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Delta,2024,Mean_Tmax_C,31.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Ebonyi,2024,Mean_Tmax_C,32.96454545454545,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Edo,2024,Mean_Tmax_C,30.72083636363637,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Ekiti,2024,Mean_Tmax_C,30.06705454545454,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Enugu,2024,Mean_Tmax_C,31.869672727272725,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,FCT,2024,Mean_Tmax_C,31.60518691588785,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Gombe,2024,Mean_Tmax_C,32.93304347826087,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Imo,2024,Mean_Tmax_C,31.22494545454545,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Jigawa,2024,Mean_Tmax_C,35.34570652173913,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Kaduna,2024,Mean_Tmax_C,30.12326086956521,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Kano,2024,Mean_Tmax_C,35.5625,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Katsina,2024,Mean_Tmax_C,32.8666847826087,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Kebbi,2024,Mean_Tmax_C,33.69858695652174,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Kogi,2024,Mean_Tmax_C,32.41172897196261,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Kwara,2024,Mean_Tmax_C,31.14434579439252,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Lagos,2024,Mean_Tmax_C,30.03090909090909,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Nasarawa,2024,Mean_Tmax_C,32.62345794392523,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Niger,2024,Mean_Tmax_C,33.02266355140187,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Ogun,2024,Mean_Tmax_C,30.627236363636364,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Ondo,2024,Mean_Tmax_C,30.06705454545454,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Osun,2024,Mean_Tmax_C,30.38592727272728,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Oyo,2024,Mean_Tmax_C,30.67494545454545,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Plateau,2024,Mean_Tmax_C,29.977289719626164,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Rivers,2024,Mean_Tmax_C,31.30472727272727,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Sokoto,2024,Mean_Tmax_C,34.102663043478266,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Taraba,2024,Mean_Tmax_C,32.396032608695656,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Yobe,2024,Mean_Tmax_C,34.55940217391304,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Zamfara,2024,Mean_Tmax_C,33.69663043478261,26.530373831775705,37.37739130434783,False,False,False
T+1_R-20,Abia,2024,Mean_Tmin_C,24.62490909090909,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Adamawa,2024,Mean_Tmin_C,24.668152173913047,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Akwa Ibom,2024,Mean_Tmin_C,25.384836363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Anambra,2024,Mean_Tmin_C,24.700581818181817,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Bauchi,2024,Mean_Tmin_C,23.816413043478263,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Bayelsa,2024,Mean_Tmin_C,25.358945454545456,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Benue,2024,Mean_Tmin_C,25.007336448598124,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Borno,2024,Mean_Tmin_C,26.08440217391305,18.60668224299065,25.44163043478261,False,True,True
T+1_R-20,Cross River,2024,Mean_Tmin_C,25.384836363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Delta,2024,Mean_Tmin_C,24.700581818181817,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Ebonyi,2024,Mean_Tmin_C,25.03076363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Edo,2024,Mean_Tmin_C,24.613236363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Ekiti,2024,Mean_Tmin_C,23.22214545454545,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Enugu,2024,Mean_Tmin_C,24.47309090909091,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,FCT,2024,Mean_Tmin_C,23.75060747663552,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Gombe,2024,Mean_Tmin_C,24.44967391304348,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Imo,2024,Mean_Tmin_C,24.87756363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Jigawa,2024,Mean_Tmin_C,24.66782608695652,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Kaduna,2024,Mean_Tmin_C,22.31891304347826,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Kano,2024,Mean_Tmin_C,24.301141304347823,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Katsina,2024,Mean_Tmin_C,24.009782608695648,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Kebbi,2024,Mean_Tmin_C,24.96777173913044,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Kogi,2024,Mean_Tmin_C,24.98084112149533,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Kwara,2024,Mean_Tmin_C,23.7088785046729,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Lagos,2024,Mean_Tmin_C,26.44061818181818,18.60668224299065,25.44163043478261,False,True,True
T+1_R-20,Nasarawa,2024,Mean_Tmin_C,25.08780373831776,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Niger,2024,Mean_Tmin_C,25.355934579439253,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Ogun,2024,Mean_Tmin_C,24.70054545454545,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Ondo,2024,Mean_Tmin_C,23.22214545454545,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Osun,2024,Mean_Tmin_C,23.68796363636364,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Oyo,2024,Mean_Tmin_C,23.848909090909093,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Plateau,2024,Mean_Tmin_C,20.67495327102804,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Rivers,2024,Mean_Tmin_C,24.983490909090907,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Sokoto,2024,Mean_Tmin_C,25.219239130434783,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Taraba,2024,Mean_Tmin_C,24.68092391304348,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Yobe,2024,Mean_Tmin_C,25.001413043478266,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Zamfara,2024,Mean_Tmin_C,23.745054347826088,18.60668224299065,25.44163043478261,False,False,False
T+1_R-20,Abia,2024,Rainfall_Anomaly_Z_2000_2019,-1.4786221582221328,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Adamawa,2024,Rainfall_Anomaly_Z_2000_2019,-0.985618936076318,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Akwa Ibom,2024,Rainfall_Anomaly_Z_2000_2019,-2.625258797427147,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Anambra,2024,Rainfall_Anomaly_Z_2000_2019,-1.1793340613632184,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Bauchi,2024,Rainfall_Anomaly_Z_2000_2019,0.9186986385613669,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Bayelsa,2024,Rainfall_Anomaly_Z_2000_2019,-1.1385826582069312,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Benue,2024,Rainfall_Anomaly_Z_2000_2019,-1.316834447973708,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Borno,2024,Rainfall_Anomaly_Z_2000_2019,-0.49597698286675906,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Cross River,2024,Rainfall_Anomaly_Z_2000_2019,-2.625258797427147,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Delta,2024,Rainfall_Anomaly_Z_2000_2019,-1.1793340613632184,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Ebonyi,2024,Rainfall_Anomaly_Z_2000_2019,-1.9566096491792917,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Edo,2024,Rainfall_Anomaly_Z_2000_2019,-1.1107650882695506,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Ekiti,2024,Rainfall_Anomaly_Z_2000_2019,-1.421344367936102,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Enugu,2024,Rainfall_Anomaly_Z_2000_2019,-1.9963650275449252,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,FCT,2024,Rainfall_Anomaly_Z_2000_2019,-0.828553327151722,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Gombe,2024,Rainfall_Anomaly_Z_2000_2019,1.4486484604430305,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Imo,2024,Rainfall_Anomaly_Z_2000_2019,-0.9438851731795997,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Jigawa,2024,Rainfall_Anomaly_Z_2000_2019,1.468129244765175,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Kaduna,2024,Rainfall_Anomaly_Z_2000_2019,-0.2217616720238811,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Kano,2024,Rainfall_Anomaly_Z_2000_2019,1.2603729635527479,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Katsina,2024,Rainfall_Anomaly_Z_2000_2019,3.4549078630549843,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Kebbi,2024,Rainfall_Anomaly_Z_2000_2019,9.136092044185824,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Kogi,2024,Rainfall_Anomaly_Z_2000_2019,-1.4699953007496394,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Kwara,2024,Rainfall_Anomaly_Z_2000_2019,-0.7133664878923842,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Lagos,2024,Rainfall_Anomaly_Z_2000_2019,-1.3857356001956171,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Nasarawa,2024,Rainfall_Anomaly_Z_2000_2019,-0.6069677424361107,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Niger,2024,Rainfall_Anomaly_Z_2000_2019,-1.613002095038387,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Ogun,2024,Rainfall_Anomaly_Z_2000_2019,-1.0602094685713654,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Ondo,2024,Rainfall_Anomaly_Z_2000_2019,-1.421344367936102,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Osun,2024,Rainfall_Anomaly_Z_2000_2019,-0.9064972671104901,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Oyo,2024,Rainfall_Anomaly_Z_2000_2019,-1.045621281368127,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Plateau,2024,Rainfall_Anomaly_Z_2000_2019,0.5896499637152153,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Rivers,2024,Rainfall_Anomaly_Z_2000_2019,-1.3301910453543389,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Sokoto,2024,Rainfall_Anomaly_Z_2000_2019,3.0208470900502045,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Taraba,2024,Rainfall_Anomaly_Z_2000_2019,-0.023387271847789576,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Yobe,2024,Rainfall_Anomaly_Z_2000_2019,0.6320977871172421,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-20,Zamfara,2024,Rainfall_Anomaly_Z_2000_2019,-0.9828038277835861,-2.9722877578679507,15.012756673567567,False,False,False
T+1_R-30,Abia,2024,Seasonal_Rainfall_mm,949.5849999999999,340.79,5688.79,False,False,False
T+1_R-30,Adamawa,2024,Seasonal_Rainfall_mm,632.968,340.79,5688.79,False,False,False
T+1_R-30,Akwa Ibom,2024,Seasonal_Rainfall_mm,1308.3629999999998,340.79,5688.79,False,False,False
T+1_R-30,Anambra,2024,Seasonal_Rainfall_mm,942.9069999999999,340.79,5688.79,False,False,False
T+1_R-30,Bauchi,2024,Seasonal_Rainfall_mm,759.5769999999999,340.79,5688.79,False,False,False
T+1_R-30,Bayelsa,2024,Seasonal_Rainfall_mm,1318.086,340.79,5688.79,False,False,False
T+1_R-30,Benue,2024,Seasonal_Rainfall_mm,674.2049999999999,340.79,5688.79,False,False,False
T+1_R-30,Borno,2024,Seasonal_Rainfall_mm,408.21199999999993,340.79,5688.79,False,False,False
T+1_R-30,Cross River,2024,Seasonal_Rainfall_mm,1308.3629999999998,340.79,5688.79,False,False,False
T+1_R-30,Delta,2024,Seasonal_Rainfall_mm,942.9069999999999,340.79,5688.79,False,False,False
T+1_R-30,Ebonyi,2024,Seasonal_Rainfall_mm,632.429,340.79,5688.79,False,False,False
T+1_R-30,Edo,2024,Seasonal_Rainfall_mm,949.0459999999999,340.79,5688.79,False,False,False
T+1_R-30,Ekiti,2024,Seasonal_Rainfall_mm,949.7600000000001,340.79,5688.79,False,False,False
T+1_R-30,Enugu,2024,Seasonal_Rainfall_mm,683.13,340.79,5688.79,False,False,False
T+1_R-30,FCT,2024,Seasonal_Rainfall_mm,808.0169999999999,340.79,5688.79,False,False,False
T+1_R-30,Gombe,2024,Seasonal_Rainfall_mm,1003.4150000000003,340.79,5688.79,False,False,False
T+1_R-30,Imo,2024,Seasonal_Rainfall_mm,1122.5059999999999,340.79,5688.79,False,False,False
T+1_R-30,Jigawa,2024,Seasonal_Rainfall_mm,712.7819999999999,340.79,5688.79,False,False,False
T+1_R-30,Kaduna,2024,Seasonal_Rainfall_mm,1019.7879999999999,340.79,5688.79,False,False,False
T+1_R-30,Kano,2024,Seasonal_Rainfall_mm,700.966,340.79,5688.79,False,False,False
T+1_R-30,Katsina,2024,Seasonal_Rainfall_mm,903.6019999999999,340.79,5688.79,False,False,False
T+1_R-30,Kebbi,2024,Seasonal_Rainfall_mm,1490.972,340.79,5688.79,False,False,False
T+1_R-30,Kogi,2024,Seasonal_Rainfall_mm,613.3469999999999,340.79,5688.79,False,False,False
T+1_R-30,Kwara,2024,Seasonal_Rainfall_mm,850.773,340.79,5688.79,False,False,False
T+1_R-30,Lagos,2024,Seasonal_Rainfall_mm,921.662,340.79,5688.79,False,False,False
T+1_R-30,Nasarawa,2024,Seasonal_Rainfall_mm,716.506,340.79,5688.79,False,False,False
T+1_R-30,Niger,2024,Seasonal_Rainfall_mm,636.097,340.79,5688.79,False,False,False
T+1_R-30,Ogun,2024,Seasonal_Rainfall_mm,1123.9199999999998,340.79,5688.79,False,False,False
T+1_R-30,Ondo,2024,Seasonal_Rainfall_mm,949.7600000000001,340.79,5688.79,False,False,False
T+1_R-30,Osun,2024,Seasonal_Rainfall_mm,1175.6009999999999,340.79,5688.79,False,False,False
T+1_R-30,Oyo,2024,Seasonal_Rainfall_mm,1142.7849999999999,340.79,5688.79,False,False,False
T+1_R-30,Plateau,2024,Seasonal_Rainfall_mm,963.011,340.79,5688.79,False,False,False
T+1_R-30,Rivers,2024,Seasonal_Rainfall_mm,1239.5949999999998,340.79,5688.79,False,False,False
T+1_R-30,Sokoto,2024,Seasonal_Rainfall_mm,954.4569999999999,340.79,5688.79,False,False,False
T+1_R-30,Taraba,2024,Seasonal_Rainfall_mm,767.0949999999999,340.79,5688.79,False,False,False
T+1_R-30,Yobe,2024,Seasonal_Rainfall_mm,648.795,340.79,5688.79,False,False,False
T+1_R-30,Zamfara,2024,Seasonal_Rainfall_mm,486.40900000000005,340.79,5688.79,False,False,False
T+1_R-30,Abia,2024,Seasonal_GDD_C,4902.7,2545.795,4805.745,False,True,True
T+1_R-30,Adamawa,2024,Seasonal_GDD_C,3502.585,2545.795,4805.745,False,False,False
T+1_R-30,Akwa Ibom,2024,Seasonal_GDD_C,4969.005000000001,2545.795,4805.745,False,True,True
T+1_R-30,Anambra,2024,Seasonal_GDD_C,4916.875,2545.795,4805.745,False,True,True
T+1_R-30,Bauchi,2024,Seasonal_GDD_C,3384.24,2545.795,4805.745,False,False,False
T+1_R-30,Bayelsa,2024,Seasonal_GDD_C,4995.065,2545.795,4805.745,False,True,True
T+1_R-30,Benue,2024,Seasonal_GDD_C,3972.71,2545.795,4805.745,False,False,False
T+1_R-30,Borno,2024,Seasonal_GDD_C,3911.105,2545.795,4805.745,False,False,False
T+1_R-30,Cross River,2024,Seasonal_GDD_C,4969.005000000001,2545.795,4805.745,False,True,True
T+1_R-30,Delta,2024,Seasonal_GDD_C,4916.875,2545.795,4805.745,False,True,True
T+1_R-30,Ebonyi,2024,Seasonal_GDD_C,5224.355,2545.795,4805.745,False,True,True
T+1_R-30,Edo,2024,Seasonal_GDD_C,4858.435,2545.795,4805.745,False,True,True
T+1_R-30,Ekiti,2024,Seasonal_GDD_C,4577.264999999999,2545.795,4805.745,False,False,False
T+1_R-30,Enugu,2024,Seasonal_GDD_C,4997.129999999999,2545.795,4805.745,False,True,True
T+1_R-30,FCT,2024,Seasonal_GDD_C,3783.07,2545.795,4805.745,False,False,False
T+1_R-30,Gombe,2024,Seasonal_GDD_C,3439.21,2545.795,4805.745,False,False,False
T+1_R-30,Imo,2024,Seasonal_GDD_C,4964.094999999999,2545.795,4805.745,False,True,True
T+1_R-30,Jigawa,2024,Seasonal_GDD_C,3681.245,2545.795,4805.745,False,False,False
T+1_R-30,Kaduna,2024,Seasonal_GDD_C,2984.6800000000003,2545.795,4805.745,False,False,False
T+1_R-30,Kano,2024,Seasonal_GDD_C,3667.455,2545.795,4805.745,False,False,False
T+1_R-30,Katsina,2024,Seasonal_GDD_C,3392.635,2545.795,4805.745,False,False,False
T+1_R-30,Kebbi,2024,Seasonal_GDD_C,3557.3050000000003,2545.795,4805.745,False,False,False
T+1_R-30,Kogi,2024,Seasonal_GDD_C,4001.005,2545.795,4805.745,False,False,False
T+1_R-30,Kwara,2024,Seasonal_GDD_C,3729.295,2545.795,4805.745,False,False,False
T+1_R-30,Lagos,2024,Seasonal_GDD_C,5014.834999999999,2545.795,4805.745,False,True,True
T+1_R-30,Nasarawa,2024,Seasonal_GDD_C,4035.105,2545.795,4805.745,False,False,False
T+1_R-30,Niger,2024,Seasonal_GDD_C,4106.51,2545.795,4805.745,False,False,False
T+1_R-30,Ogun,2024,Seasonal_GDD_C,4857.57,2545.795,4805.745,False,True,True
T+1_R-30,Ondo,2024,Seasonal_GDD_C,4577.264999999999,2545.795,4805.745,False,False,False
T+1_R-30,Osun,2024,Seasonal_GDD_C,4685.16,2545.795,4805.745,False,False,False
T+1_R-30,Oyo,2024,Seasonal_GDD_C,4747.030000000001,2545.795,4805.745,False,False,False
T+1_R-30,Plateau,2024,Seasonal_GDD_C,3279.7900000000004,2545.795,4805.745,False,False,False
T+1_R-30,Rivers,2024,Seasonal_GDD_C,4989.629999999999,2545.795,4805.745,False,True,True
T+1_R-30,Sokoto,2024,Seasonal_GDD_C,3617.615,2545.795,4805.745,False,False,False
T+1_R-30,Taraba,2024,Seasonal_GDD_C,3411.08,2545.795,4805.745,False,False,False
T+1_R-30,Yobe,2024,Seasonal_GDD_C,3639.5950000000003,2545.795,4805.745,False,False,False
T+1_R-30,Zamfara,2024,Seasonal_GDD_C,3444.635,2545.795,4805.745,False,False,False
T+1_R-30,Abia,2024,Mean_Tmax_C,31.031090909090903,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Adamawa,2024,Mean_Tmax_C,33.40342391304348,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Akwa Ibom,2024,Mean_Tmax_C,30.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Anambra,2024,Mean_Tmax_C,31.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Bauchi,2024,Mean_Tmax_C,32.96880434782609,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Bayelsa,2024,Mean_Tmax_C,30.968800000000005,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Benue,2024,Mean_Tmax_C,32.120794392523365,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Borno,2024,Mean_Tmax_C,36.42760869565217,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Cross River,2024,Mean_Tmax_C,30.75338181818182,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Delta,2024,Mean_Tmax_C,31.05850909090909,26.530373831775705,37.37739130434783,False,False,False
T+1_R-30,Ebonyi,2024,Mean_Tmax_C,32.96454545454545,26.530373831775705,37.37739130434783,False,False,False
